Title,First Author,Journal,Publication Year,DOI,Duplicates,Number
Meta-analysis of prediction model performance across multiple studies: Which scale helps ensure between-study normality for the C-statistic and calibration measures?,Snell KI,Stat Methods Med Res,2018,10.1177/0962280217705678,FALSE,1
Meta-analysis of summary survival curve data,"Arends, LR; Hunink, MGM; Stijnen, T",STATISTICS IN MEDICINE,2008,10.1002/sim.3311,FALSE,1
Meta-Learning Based Interactively Connected Clique U-Net for Quantitative Susceptibility Mapping,"Li, Z; Li, J; Wang, CY; Lu, ZY; Wang, J; He, HJ; Shi, J",IEEE TRANSACTIONS ON COMPUTATIONAL IMAGING,2021,10.1109/TCI.2021.3133692,FALSE,1
MHDeep: Mental Health Disorder Detection System Based on Wearable Sensors and Artificial Neural Networks,"Hassantabar, S; Zhang, J; Yin, HX; Jha, NK",ACM TRANSACTIONS ON EMBEDDED COMPUTING SYSTEMS,2022,10.1145/3527170,FALSE,1
Microbiome-based risk prediction in incident heart failure: a community challenge,Erawijantari PP,medRxiv,2023,10.1101/2023.10.12.23296829,FALSE,1
MicroRNA and Transcription Factor Gene Regulatory Network Analysis Reveals Key Regulatory Elements Associated with Prostate Cancer Progression,Sadeghi M,PLoS One,2016,10.1371/journal.pone.0168760,FALSE,1
Mimicking clinical trials with synthetic acute myeloid leukemia patients using generative artificial intelligence,Eckardt JN,NPJ Digit Med,2024,10.1038/s41746-024-01076-x,FALSE,1
Mining productive-periodic frequent patterns in tele-health systems,"Ismail, Walaa N. (57194004570); Hassan, Mohammad Mehedi (57201949986); Alsalamah, Hessah A. (55155480300); Fortino, Giancarlo (6602895297)",Journal of Network and Computer Applications,2018,10.1016/j.jnca.2018.04.014,FALSE,1
Missing values in deduplication of electronic patient data,Sariyar M,J Am Med Inform Assoc,2012,10.1136/amiajnl-2011-000461,FALSE,1
Mixed effects approach to the analysis of the stepped wedge cluster randomised trial-Investigating the confounding effect of time through simulation,"Nickless, A; Voysey, M; Geddes, J; Yu, LM; Fanshawe, TR",PLOS ONE,2018,10.1371/journal.pone.0208876,FALSE,1
MoCab: A framework for the deployment of machine learning models across health information systems,"Kuo, Zhe-Ming (58852748800); Chen, Kuan-Fu (24723434000); Tseng, Yi-Ju (36773941600)",Computer Methods and Programs in Biomedicine,2024,10.1016/j.cmpb.2024.108336,FALSE,1
Model-based estimation of intra-cortical connectivity using electrophysiological data,Aram P,Neuroimage,2015,10.1016/j.neuroimage.2015.06.048,FALSE,1
Modelling automotive warranty claims with build-to-sale data uncertainty,"Kleyner, Andre (6602499089); Sanborn, Keith (57067766400)",International Journal of Reliability and Safety,2008,10.1504/IJRS.2008.021063,FALSE,1
Modelling NHS England 111 demand for primary care services: a discrete event simulation,Pilbery R,BMJ Open,2023,10.1136/bmjopen-2023-076203,FALSE,1
MOLM: Alleviating Congestion through Multi-Objective Simulated Annealing-Based Load Balancing Routing in LEO Satellite Networks,"Zhou, Yihu (1); Chen, Haiming (1); Dou, Zhibin (2)",Future Internet,2024,,FALSE,1
Monte Carlo decision curve analysis using aggregate data,Hozo I,Eur J Clin Invest,2017,10.1111/eci.12723,FALSE,1
Monte Carlo simulations of clinical PET and SPECT scans: impact of the input data on the simulated images,Stute S,Phys Med Biol,2011,10.1088/0031-9155/56/19/017,FALSE,1
Motion Sensor-Based Detection of Outlier Days Supporting Continuous Health Assessment for Single Older Adults,Mertens M,Sensors (Basel),2021,10.3390/s21186080,FALSE,1
MPL resolves genetic linkage in fitness inference from complex evolutionary histories,Sohail MS,Nat Biotechnol,2021,10.1038/s41587-020-0737-3,FALSE,1
Mppds: Multilevel privacy-preserving data sharing in a collaborative ehealth system,"Kim, Jong Wook (56084128200); Edemacu, Kennedy (56725699700); Jang, Beakcheol (27867735600)",IEEE Access,2019,10.1109/ACCESS.2019.2933542,FALSE,1
Multi-Label Clinical Time-Series Generation via Conditional GAN,"Lu, Chang (57224579324); Reddy, Chandan K. (12752116500); Wang, Ping (57191610019); Nie, Dong (57188806186); Ning, Yue (57188730039)",IEEE Transactions on Knowledge and Data Engineering,2024,10.1109/TKDE.2023.3310909,FALSE,1
Multi-omics data integration methods and their applications in psychiatric disorders,Sathyanarayanan A,Eur Neuropsychopharmacol,2023,10.1016/j.euroneuro.2023.01.001,FALSE,1
Multi-Perspective Process Mining Interfaces for HL7 AuditEvent Repositories: XES and OCEL,Pointner A,Stud Health Technol Inform,2023,10.3233/SHTI230034,FALSE,1
Multi-Satellite Scheduling for Moving Targets Using Enhanced Hybrid Genetic Simulated Annealing Algorithm and Observation Strip Selection,"Qin, Jiahao (1); Bai, Xue (1); Du, Guoming (2); Liu, Jia (2); Peng, Na (3); Xu, Ming (1)",IEEE Transactions on Aerospace and Electronic Systems,2024,,FALSE,1
Multi-UAV cooperative task planning based on an improved adaptive simulated annealing and genetic algorithm,"Cheng, Zhuo (1); Zhang, Hui (1); Guo, Liqiang (1)",Proceedings of SPIE - The International Society for Optical Engineering,2023,,FALSE,1
Multi-UAV Logistics Planning Problem Based on Improved Genetic Simulated Annealing Algorithm,"Xue, Zhentao (1); Chen, Jian (1); Cao, Yuanyang (1, 2); Zhang, Zichao (1, 3); Liu, Xuzan (1, 4)",Lecture Notes in Electrical Engineering,2023,,FALSE,1
Multi-view representation learning for tabular data integration using inter-feature relationships,Tripathi S,J Biomed Inform,2024,10.1016/j.jbi.2024.104602,FALSE,1
Multibugs: A parallel implementation of the bugs modeling framework for faster bayesian inference,"Goudie, Robert J. B. (55809458100); Turner, Rebecca M. (7404556631); De Angelis, Daniela (58848598800); Thomas, Andrew (57214370054)",Journal of Statistical Software,2020,10.18637/jss.v095.i07,FALSE,1
Multiple Sclerosis Lesion Synthesis in MRI Using an Encoder-Decoder U-NET,"Salem, Mostafa (57197780028); Valverde, Sergi (26028961700); Cabezas, Mariano (47961722400); Pareto, Deborah (6603301072); Oliver, Arnau (8944064900); Salvi, Joaquim (6603906203); Rovira, Alex (7102462625); Llado, Xavier (22433812000)",IEEE Access,2019,10.1109/ACCESS.2019.2900198,FALSE,1
Multiscale measurement error models for aggregated small area health data,Aregay M,Stat Methods Med Res,2016,10.1177/0962280216661094,FALSE,1
Multivariable Mendelian Randomization: The Use of Pleiotropic Genetic Variants to Estimate Causal Effects,"Burgess, S; Thompson, SG",AMERICAN JOURNAL OF EPIDEMIOLOGY,2015,10.1093/aje/kwu283,FALSE,1
Myocardial motion estimation combining tissue doppler and B-mode echocardiographic images,Porras AR,Med Image Comput Comput Assist Interv,2013,10.1007/978-3-642-40763-5_60,FALSE,1
National influenza surveillance systems in five European countries: a qualitative comparative framework based on WHO guidance,de Fougerolles TR,BMC Public Health,2022,10.1186/s12889-022-13433-0,FALSE,1
Neural network based filter for continuous glucose monitoring : Online tuning with Extended Kalman Filter algorithm,"Shanthi, S. (57194514391); Kumar, D. (57072345500)",WSEAS Transactions on Information Science and Applications,2012,,FALSE,1
New methods for estimating local electrical activation rate during atrial fibrillation,Ciaccio EJ,Heart Rhythm,2009,10.1016/j.hrthm.2008.10.016,FALSE,1
New ways of estimating excess mortality of chronic diseases from aggregated data: insights from the illness-death model,Brinks R,BMC Public Health,2019,10.1186/s12889-019-7201-7,FALSE,1
Next generation phenotyping using the unified medical language system,Adamusiak T,JMIR Med Inform,2014,10.2196/medinform.3172,FALSE,1
NextGen Public Health Surveillance and the Internet of Things (IoT),Sahu KS,Front Public Health,2021,10.3389/fpubh.2021.756675,FALSE,1
No rationale for 1 variable per 10 events criterion for binary logistic regression analysis,van Smeden M,BMC Med Res Methodol,2016,10.1186/s12874-016-0267-3,FALSE,1
Noise ECG generation method based on generative adversarial network,"Huang, SB; Wang, P; Li, RS",BIOMEDICAL SIGNAL PROCESSING AND CONTROL,2023,10.1016/j.bspc.2022.104444,FALSE,1
Noisy multi-label semi-supervised dimensionality reduction,"Mikalsen, KO; Soguero-Ruiz, C; Bianchi, FM; Jenssen, R",PATTERN RECOGNITION,2019,10.1016/j.patcog.2019.01.033,FALSE,1
Non-parametric recurrent events analysis with BART and an application to the hospital admissions of patients with diabetes,Sparapani RA,Biostatistics,2020,10.1093/biostatistics/kxy032,FALSE,1
Nonstationary multivariate Gaussian processes for electronic health records,Meng R,J Biomed Inform,2021,10.1016/j.jbi.2021.103698,FALSE,1
"Novel Generative Recurrent Neural Network Framework to Produce Accurate, Applicable, and Deidentified Synthetic Medical Data for Patients With Metastatic Cancer",Ganguli R,JCO Clin Cancer Inform,2023,10.1200/CCI.22.00125,FALSE,1
Novel phenotype-disease matching tool for rare genetic diseases,Chen J,Genet Med,2019,10.1038/s41436-018-0050-4,FALSE,1
Nursing students' experiences of being a research participant: Findings from a longitudinal study,"Bradbury-Jones, C; Stewart, S; Irvine, F; Sambrook, S",NURSE EDUCATION TODAY,2011,10.1016/j.nedt.2010.04.006,FALSE,1
"Odisha tribal family health survey: methods, tools, and protocols for a comprehensive health assessment survey",Kshatri JS,Front Public Health,2023,10.3389/fpubh.2023.1157241,FALSE,1
"ON FEMALE TECHNOLOGY OR FEMTECH. ARTIFICIAL INTELLIGENCE, WOMEN'S HEALTH AND THE WILL OF THE INDIVIDUAL","Corso, S",BIOLAW JOURNAL-RIVISTA DI BIODIRITTO,2023,,FALSE,1
On Left Ventricle Stroke Work Efficiency in Children with Moderate Aortic Valve Regurgitation or Moderate Aortic Valve Stenosis,Asaadi M,Pediatr Cardiol,2022,10.1007/s00246-021-02690-2,FALSE,1
On simulating multivariate non-normal distributions from the generalized lambda distribution,"Headrick, Todd C. (1); Mugdadi, Abdel (2)",Computational Statistics and Data Analysis,2006,,FALSE,1
On the practical identifiability of a two-parameter model of pulmonary gas exchange,Riedlinger A,Biomed Eng Online,2015,10.1186/s12938-015-0077-6,FALSE,1
Online model checking for monitoring surrogate-based respiratory motion tracking in radiation therapy,Antoni ST,Int J Comput Assist Radiol Surg,2016,10.1007/s11548-016-1423-2,FALSE,1
OpenEHR meets interoperability and knowledge engineering,"Oliveira, Daniela (57212500652); Miranda, Filipe Manuel Mota (57212030049); Coimbra, Ana (57190065751); Abreu, Nuno (57201582091); Leuschner, Pedro (35364756800); Abelha, António Carlos (6506287527)",International Journal of Reliable and Quality E-Healthcare,2020,10.4018/IJRQEH.2020010101,FALSE,1
Opioid prescribing patterns for non-malignant chronic pain for rural versus non-rural US adults: a population-based study using 2010 NAMCS data,Prunuske JP,BMC Health Serv Res,2014,10.1186/s12913-014-0563-8,FALSE,1
Optimal Stratification and Allocation for the June Agricultural Survey,"Lisic, Jonathan (57201119553); Sang, Hejian (57201121876); Zhu, Zhengyuan (8511057500); Zimmer, Stephanie (57538146300)",Journal of Official Statistics,2018,10.1515/jos-2018-0007,FALSE,1
Optimization of DCE-MRI protocol for the assessment of patients with brain tumors,Artzi M,Magn Reson Imaging,2016,10.1016/j.mri.2016.07.003,FALSE,1
Optimization of High Energy Efficiency for Self-Consistent Energy System in Highway Service Area via Simulated Annealing Algorithm-Genetic Algorithm,"Li, Yanbo (1); Li, Ruochen (1); Shi, Bo (2); Chen, Junshuo (1)",Hsi-An Chiao Tung Ta Hsueh/Journal of Xi'an Jiaotong University,2024,,FALSE,1
Optimized Phenotypic Biomarker Discovery and Confounder Elimination via Covariate-Adjusted Projection to Latent Structures from Metabolic Spectroscopy Data,"Posma, JM; Garcia-Perez, I; Ebbels, TMD; Lindon, JC; Stamler, J; Elliott, P; Holmes, E; Nicholson, JK",JOURNAL OF PROTEOME RESEARCH,2018,10.1021/acs.jproteome.7b00879,FALSE,1
Optimizing the synthesis of clinical trial data using sequential trees,Emam KE,J Am Med Inform Assoc,2021,10.1093/jamia/ocaa249,FALSE,1
Overcoming barriers to data sharing with medical image generation: a comprehensive evaluation,DuMont Schütte A,NPJ Digit Med,2021,10.1038/s41746-021-00507-3,FALSE,1
Overview of reviews for practice and research in primary care. Development of a method checklist,"Driot, D; Rougé-Bugat, ME; Escourrou, É; Bismuth, M; Brillac, T; Oustric, S; Dupouy, J",EXERCER-LA REVUE FRANCOPHONE DE MEDECINE GENERALE,2018,,FALSE,1
Partial-volume correction in PET: validation of an iterative postreconstruction method with phantom and patient data,Teo BK,J Nucl Med,2007,10.2967/jnumed.106.035576,FALSE,1
Partially latent class models for case-control studies of childhood pneumonia aetiology,Wu Z,J R Stat Soc Ser C Appl Stat,2016,10.1111/rssc.12101,FALSE,1
Participation is integral': understanding the levers and barriers to the implementation of community participation in primary healthcare: a qualitative study using normalisation process theory,McEvoy R,BMC Health Serv Res,2019,10.1186/s12913-019-4331-7,FALSE,1
"Participative action research; self-care education for the mature adult, a dialogic and empowered process",Sanchez Gomez S,Aten Primaria,2015,10.1016/j.aprim.2014.12.008,FALSE,1
Pathway Lasso: Pathway Estimation and Selection with High-Dimensional Mediators,Zhao Y,Stat Interface,2022,10.4310/21-sii673,FALSE,1
Patient asynchrony modelling during controlled mechanical ventilation therapy,Arunachalam GR,Comput Methods Programs Biomed,2020,10.1016/j.cmpb.2019.105103,FALSE,1
"Patient-centric synthetic data generation, no reason to risk re-identification in biomedical data analysis",Guillaudeux M,NPJ Digit Med,2023,10.1038/s41746-023-00771-5,FALSE,1
Patient-Specific Biomechanical Modeling for Guidance During Minimally-Invasive Hepatic Surgery,Plantefève R,Ann Biomed Eng,2016,10.1007/s10439-015-1419-z,FALSE,1
Penalized Poisson model for network meta-analysis of individual patient time-to-event data,Ollier E,Stat Med,2022,10.1002/sim.9240,FALSE,1
PEPS: Polygenic Epistatic Phenotype Simulation,Reguant R,Stud Health Technol Inform,2024,10.3233/SHTI231077,FALSE,1
Performance of unanchored matching-adjusted indirect comparison (MAIC) for the evidence synthesis of single-arm trials with time-to-event outcomes,Jiang Y,BMC Med Res Methodol,2020,10.1186/s12874-020-01124-6,FALSE,1
Personalized fault diagnosis of rolling bearings in trains based on digital twin,"Liu, Chang (59089252900); He, Deqiang (7403045841); Wei, Zexian (57192417215); He, Changfu (57989062200); Lao, Zhenpeng (57219598516); Shan, Sheng (57215503336)",Measurement Science and Technology,2023,10.1088/1361-6501/acf517,FALSE,1
Personalized Recommendations for Physical Activity e-Coaching (OntoRecoModel): Ontological Modeling,Chatterjee A,JMIR Med Inform,2022,10.2196/33847,FALSE,1
Pitfalls in Analyzing FHIR Data from Different University Hospitals,Löbe M,Stud Health Technol Inform,2023,10.3233/SHTI230706,FALSE,1
Pixel-by-pixel deconvolution of bolus-tracking data: optimization and implementation,Sourbron S,Phys Med Biol,2007,10.1088/0031-9155/52/2/009,FALSE,1
Planning and intraloperative visualization of liver catheterizations: New CTA protocol and 2D-3D registration method,"Groher, M; Jakobs, TF; Padoy, N; Navab, N",ACADEMIC RADIOLOGY,2007,10.1016/j.acra.2007.07.009,FALSE,1
Plasmode simulation for the evaluation of pharmacoepidemiologic methods in complex healthcare databases,Franklin JM,Comput Stat Data Anal,2014,10.1016/j.csda.2013.10.018,FALSE,1
Postprediction Inference for Clinical Characteristics Extracted With Machine Learning on Electronic Health Records,Sondhi A,JCO Clin Cancer Inform,2023,10.1200/CCI.22.00174,FALSE,1
Preconditioners for PDE-constrained optimization problems with box constraints: Towards high resolution inverse ECG images,"Elvetun, Ole Løseth (55382379300); Nielsen, Bjørn Fredrik (7403212166)",International Journal of Numerical Analysis and Modeling,2017,,FALSE,1
Predicting 5-year dementia conversion in veterans with mild cognitive impairment,Irwin C,Alzheimers Dement (Amst),2024,10.1002/dad2.12572,FALSE,1
Predicting Tissue Outcome From Acute Stroke Magnetic Resonance Imaging Improving Model Performance by Optimal Sampling of Training Data,"Jonsdottir, KY; Ostergaard, L; Mouridsen, K",STROKE,2009,10.1161/STROKEAHA.109.552216,FALSE,1
Prediction Interval for Compound Conway-Maxwell-Poisson Regression Model with Application to Vehicle Insurance Claim Data,"Merupula, J; Vaidyanathan, VS; Chesneau, C",MATHEMATICAL AND COMPUTATIONAL APPLICATIONS,2023,10.3390/mca28020039,FALSE,1
Prediction of expiratory desflurane and sevoflurane concentrations in lung-healthy patients utilizing cardiac output and alveolar ventilation matched pharmacokinetic models A comparative observational study,"Weber, J; Missbach, C; Schmidt, J; Wenzel, C; Schumann, S; Philip, JH; Wirth, S",MEDICINE,2021,10.1097/MD.0000000000023570,FALSE,1
Prediction of sudden health crises owing to congestive heart failure with deep learning models,"Shabbeer, Shaik (56585925200); Reddy, Edara Srinivasa (53867218700)",Revue d'Intelligence Artificielle,2021,10.18280/ria.350108,FALSE,1
Preferences for Sun Protection With a Self-Monitoring App: Protocol of a Discrete Choice Experiment Study,Nittas V,JMIR Res Protoc,2020,10.2196/16087,FALSE,1
Preserving privacy in mobile health systems using non-interactive zero-knowledge proof and blockchain,"Tomaz, Antonio Emerson Barros (57275978200); Nascimento, José Claúdio Do (11241639400); Hafid, Abdelhakim Senhaji (8725767200); Souza, José Neuman De (57217018880)",IEEE Access,2020,10.1109/ACCESS.2020.3036811,FALSE,1
Primary health care for remote village communities in Honduras: a model for training and support of community health workers,Rennert W,Fam Med,2009,,FALSE,1
Privacy and Utility of Private Synthetic Data for Medical Data Analyses,"Appenzeller, Arno (57218225980); Leitner, Moritz (57999735300); Philipp, Patrick (57193199034); Krempel, Erik (37052408700); Beyerer, Jürgen (6603794653)",Applied Sciences (Switzerland),2022,10.3390/app122312320,FALSE,1
Privacy Mechanisms and Evaluation Metrics for Synthetic Data Generation: A Systematic Review,"Osorio-Marulanda, PA; Epelde, G; Hernandez, M; Isasa, I; Reyes, NM; Iraola, AB",IEEE ACCESS,2024,10.1109/ACCESS.2024.3417608,FALSE,1
Privacy preserving Generative Adversarial Networks to model Electronic Health Records,Venugopal R,Neural Netw,2022,10.1016/j.neunet.2022.06.022,FALSE,1
Privacy preserving interactive record linkage (PPIRL),Kum HC,J Am Med Inform Assoc,2014,10.1136/amiajnl-2013-002165,FALSE,1
Privacy-Preserving Federated Survival Support Vector Machines for Cross-Institutional Time-To-Event Analysis: Algorithm Development and Validation,Späth J,JMIR AI,2024,10.2196/47652,FALSE,1
Privacy-preserving heterogeneous health data sharing,Mohammed N,J Am Med Inform Assoc,2013,10.1136/amiajnl-2012-001027,FALSE,1
Privacy-Preserving Synthetic Continual Semantic Segmentation for Robotic Surgery,"Xu, Mengya (1, 2, 3, 4); Islam, Mobarakol (5); Bai, Long (6); Ren, Hongliang (1, 2, 3, 4)",IEEE Transactions on Medical Imaging,2024,,FALSE,1
Probabilistic clustering of time-evolving distance data,"Vogt, JE; Kloft, M; Stark, S; Raman, SS; Prabhakaran, S; Roth, V; Rätsch, G",MACHINE LEARNING,2015,10.1007/s10994-015-5516-x,FALSE,1
Probabilistic modelling of effects of antibiotics and calendar time on transmission of healthcare-associated infection,"Laager, M; Cooper, B; Eyre, DW",SCIENTIFIC REPORTS,2021,10.1038/s41598-021-00748-y,FALSE,1
Probabilistic record linkage of de-identified research datasets with discrepancies using diagnosis codes,Hejblum BP,Sci Data,2019,10.1038/sdata.2018.298,FALSE,1
Probabilistic techniques for obtaining accurate patient counts in Clinical Data Warehouses,Myers RB,J Biomed Inform,2011,10.1016/j.jbi.2011.09.005,FALSE,1
Procedure to normalize data for benchmarking,Chatburn RL,Respir Care,2006,,FALSE,1
Process evaluation of the data-driven quality improvement in primary care (DQIP) trial: active and less active ingredients of a multi-component complex intervention to reduce high-risk primary care prescribing,Grant A,Implement Sci,2017,10.1186/s13012-016-0531-2,FALSE,1
Producing routine malaria data: an exploration of the micro-practices and processes shaping routine malaria data quality in frontline health facilities in Kenya,Okello G,Malar J,2019,10.1186/s12936-019-3061-y,FALSE,1
Production and use of estimates for monitoring progress in the health sector: the case of Bangladesh,Ahsan KZ,Glob Health Action,2017,10.1080/16549716.2017.1298890,FALSE,1
Proof-of-concept study: Homomorphically encrypted data can support real-time learning in personalized cancer medicine,Paddock S,BMC Med Inform Decis Mak,2019,10.1186/s12911-019-0983-9,FALSE,1
"Provision of chlamydia testing, and training of primary health care staff about chlamydia testing, across four European countries",Uusküla A,BMC Public Health,2014,10.1186/1471-2458-14-1147,FALSE,1
"Pseudo-data generation for the extraction of Problems, Treatments and Tests",Smith J,AMIA Jt Summits Transl Sci Proc,2021,,FALSE,1
Quantifying Electronic Health Record Data: A Potential Risk for Cognitive Overload,Gal DB,Hosp Pediatr,2021,10.1542/hpeds.2020-002402,FALSE,1
Quantifying the Effect of Data Quality on the Validity of an eMeasure,Johnson SG,Appl Clin Inform,2017,10.4338/ACI-2017-03-RA-0042,FALSE,1
Quantum Kernels for Real-World Predictions Based on Electronic Health Records,"Krunic, Zoran (57387230800); Flother, Frederik (57205363111); Seegan, George (57386671400); Earnest-Noble, Nate (57271843200); Omar, Shehab (55240035700)",IEEE Transactions on Quantum Engineering,2022,10.1109/TQE.2022.3176806,FALSE,1
Quitting smoking and experience of smoking cessation interventions among UK Bangladeshi and Pakistani adults: the views of community members and health professionals,"White, M; Bush, J; Kai, J; Bhopal, R; Rankin, J",JOURNAL OF EPIDEMIOLOGY AND COMMUNITY HEALTH,2006,10.1136/jech.2005.040345,FALSE,1
Ranking of average treatment effects with generalized random forests for time-to-event outcomes,Rytgaard HCW,Stat Med,2023,10.1002/sim.9686,FALSE,1
Re-estimating sample size in cluster randomised trials with active recruitment within clusters,"van Schie, S; Moerbeek, M",STATISTICS IN MEDICINE,2014,10.1002/sim.6172,FALSE,1
Re-identification potential of structured health data,Drechsler J,Bundesgesundheitsblatt Gesundheitsforschung Gesundheitsschutz,2024,10.1007/s00103-023-03820-2,FALSE,1
Real-time heart disease detection and monitoring system based on fast machine learning using Spark,"Ed-daoudy, A; Maalmi, K",HEALTH AND TECHNOLOGY,2020,10.1007/s12553-020-00460-3,FALSE,1
Real-time markerless tumour tracking with patient-specific deep learning using a personalised data generation strategy: proof of concept by phantom study,Takahashi W,Br J Radiol,2020,10.1259/bjr.20190420,FALSE,1
Real-time query processing optimization for cloud-based wireless body area networks,"Diallo, Ousmane (57196606419); Rodrigues, Joel J.P.C. (25930566300); Sene, Mbaye (22036495600); Niu, Jianwei (56428506600)",Information Sciences,2014,10.1016/j.ins.2014.03.081,FALSE,1
Real-World De-Identification of High-Dimensional Transactional Health Datasets,Moselle KA,Stud Health Technol Inform,2019,,FALSE,1
Recommender System for Tourist Routes in Yogyakarta Using Simulated Annealing Algorithm,"Mahardika, Made Dwija (1); Baizal, Z.K.A. (1)","2023 IEEE 8th International Conference for Convergence in Technology, I2CT 2023",2023,,FALSE,1
Reduction of SPECT acquisition time using deep learning: A phantom study,Pribanić I,Phys Med,2023,10.1016/j.ejmp.2023.102615,FALSE,1
"Redundancy in electronic health record corpora: analysis, impact on text mining performance and mitigation strategies",Cohen R,BMC Bioinformatics,2013,10.1186/1471-2105-14-10,FALSE,1
Registration of 4D cardiac CT sequences under trajectory constraints with multichannel diffeomorphic demons,Peyrat JM,IEEE Trans Med Imaging,2010,10.1109/TMI.2009.2038908,FALSE,1
Relaxivity-iron calibration in hepatic iron overload: Predictions of a Monte Carlo model,Ghugre NR,Magn Reson Med,2015,10.1002/mrm.25459,FALSE,1
Reliability of Supervised Machine Learning Using Synthetic Data in Health Care: Model to Preserve Privacy for Data Sharing,Rankin D,JMIR Med Inform,2020,10.2196/18910,FALSE,1
Remaking the future: contemplating a life with chronic widespread pain,Richardson JC,Chronic Illn,2006,10.1177/17423953060020030201,FALSE,1
Removing ocular movement artefacts by a joint smoothened subspace estimator,Phlypo R,Comput Intell Neurosci,2007,10.1155/2007/75079,FALSE,1
"Respect, but ... an analysis of the reception of the transsexual population in primary care in a municipality of Santa Catarina ...","Derner, ID; Tomazelli, N; da Silveira, E; Munaro, CA; Velho, PS",REVISTA DE GESTAO E SECRETARIADO-GESEC,2023,10.7769/gesec.v14i7.2503,FALSE,1
RETRACTED: Diagnosis of Dementia Using a Generative Deep Convolution Neural Network (Retracted Article),"Noella, RSN; Priyadarshini, J",ARABIAN JOURNAL FOR SCIENCE AND ENGINEERING,2023,10.1007/s13369-021-05982-0,FALSE,1
Reusable data in public health data-bases-problems encountered in Danish Children's Database,Høstgaard AM,Stud Health Technol Inform,2012,,FALSE,1
Revisiting gender identity and relative income within households: A cautionary tale on the potential pitfalls of density estimators,"Kuehnle, D; Oberfichtner, M; Ostermann, K",JOURNAL OF APPLIED ECONOMETRICS,2021,10.1002/jae.2853,FALSE,1
Revolutionizing personalized medicine with generative AI: a systematic review,"Ghebrehiwet, Isaias (58875798000); Zaki, Nazar (16044448200); Damseh, Rafat (57190846827); Mohamad, Mohd Saberi (24724973200)",Artificial Intelligence Review,2024,10.1007/s10462-024-10768-5,FALSE,1
Risk prediction to examine health status with real and synthetic datasets,"Thippa Reddy, G. (57217062630); Srivatsava, Aparna (57201801388); Lakshmanna, Kuruva (56011347200); Kaluri, Rajesh (56604091800); Karnam, Sudheer (57191666684); Nagaraja, G. (57190226490)",Biomedical and Pharmacology Journal,2017,10.13005/bpj/1309,FALSE,1
Robust analysis of stepped wedge trials using cluster-level summaries within periods,Thompson JA,Stat Med,2018,10.1002/sim.7668,FALSE,1
Robust Collaborative Clustering of Subjects and Radiomic Features for Cancer Prognosis,Liu H,IEEE Trans Biomed Eng,2020,10.1109/TBME.2020.2969839,FALSE,1
Robust estimation of the effect of an exposure on the change in a continuous outcome,Ning Y,BMC Med Res Methodol,2020,10.1186/s12874-020-01027-6,FALSE,1
Robust Grouped Variable Selection Using Distributionally Robust Optimization,"Chen, Ruidi (57200503698); Paschalidis, Ioannis Ch. (6701781472)",Journal of Optimization Theory and Applications,2022,10.1007/s10957-022-02065-4,FALSE,1
Robust point-pattern inference from spatially censored data,"Sweeney, Stuart H. (57203194388); Konty, Kevin J. (20734603100)",Environment and Planning A,2005,10.1068/a35318,FALSE,1
ROC curves for clinical prediction models part 1. ROC plots showed no added value above the AUC when evaluating the performance of clinical prediction models,Verbakel JY,J Clin Epidemiol,2020,10.1016/j.jclinepi.2020.01.028,FALSE,1
SAGAS: Simulated annealing and greedy algorithm scheduler for laboratory automation,"Arai, Yuya (1, 2); Takahashi, Ko (1); Horinouchi, Takaaki (3, 4); Takahashi, Koichi (4, 5); Ozaki, Haruka (2, 6)",SLAS Technology,2023,,FALSE,1
Secure Record Linkage of Large Health Data Sets: Evaluation of a Hybrid Cloud Model,Brown AP,JMIR Med Inform,2020,10.2196/18920,FALSE,1
Securing healthcare data in industrial cyber-physical systems using combining deep learning and blockchain technology,"Mohammed, Mazin Abed (57192089894); Lakhan, Abdullah (57209259574); Zebari, Dilovan Asaad (57204888512); Ghani, Mohd Khanapi Abd (24491611800); Marhoon, Haydar Abdulameer (56532476900); Abdulkareem, Karrar Hameed (57197854295); Nedoma, Jan (57014879400); Martinek, Radek (36537543900)",Engineering Applications of Artificial Intelligence,2024,10.1016/j.engappai.2023.107612,FALSE,1
Self-adapting cyclic registration for motion-compensated cone-beam CT in image-guided radiation therapy,Brehm M,Med Phys,2012,10.1118/1.4766435,FALSE,1
Semantic representation and comparative analysis of physical activity sensor observations using MOX2-5 sensor in real and synthetic datasets: a proof-of-concept-study,Chatterjee A,Sci Rep,2024,10.1038/s41598-024-55183-6,FALSE,1
Semi-supervised ROC analysis for reliable and streamlined evaluation of phenotyping algorithms,Gao J,J Am Med Inform Assoc,2024,10.1093/jamia/ocad226,FALSE,1
Sensitivity of estimated tacrolimus population pharmacokinetic profile to assumed dose timing and absorption in real-world data and simulated data,Williams ML,Br J Clin Pharmacol,2022,10.1111/bcp.15218,FALSE,1
Series: Pragmatic trials and real world evidence: Paper 8. Data collection and management,Meinecke AK,J Clin Epidemiol,2017,10.1016/j.jclinepi.2017.07.003,FALSE,1
Seven Ways to Evaluate the Utility of Synthetic Data,"El Emam, Khaled (7004609665)",IEEE Security and Privacy,2020,10.1109/MSEC.2020.2992821,FALSE,1
